gu,bjd,apt_name_raw,apt_name_clean,matched_name,matched_addr,matched_road,lat,lng,match_level,query
중구,황학동,청계리버팰리스A,청계리버팰리스A,청계리버팰리스A오피스텔,서울 중구 황학동 2033,서울 중구 난계로17길 48,37.5697525575125,127.020679594491,3,청계리버팰리스A 중구 황학동
중구,신당동,(372-66),,신당동떡볶이타운,서울 중구 신당동 302-30,서울 중구 다산로33길 10-18,37.5630320348009,127.014609897994,3, 중구 신당동
중구,회현동1가,SK리더스뷰남산,SK리더스뷰남산,SK리더스뷰남산아파트,서울 중구 회현동1가 206,서울 중구 퇴계로 72,37.55912823299902,126.9806373494296,3,SK리더스뷰남산 중구 회현동1가
중구,신당동,신신(2차),신신,신신2차아파트,서울 중구 신당동 432-1957,서울 중구 동호로11자길 22,37.55099459776517,127.00520340145324,3,신신 중구 신당동
중구,필동3가,미주,미주,미주아파트,서울 중구 필동3가 62-16,서울 중구 필동로5길 2,37.556311434278335,126.99602643748725,3,미주 중구 필동3가
중구,신당동,청구e편한세상,청구e편한세상,청구e편한세상아파트,서울 중구 신당동 852,서울 중구 청구로 64,37.56044769457753,127.01673266742893,3,청구e편한세상 중구 신당동
중구,순화동,덕수궁롯데캐슬,덕수궁롯데캐슬,덕수궁롯데캐슬아파트,서울 중구 순화동 217,서울 중구 서소문로9길 28,37.56361935920111,126.9703136497192,3,덕수궁롯데캐슬 중구 순화동
중구,충무로4가,남산센트럴자이,남산센트럴자이,남산센트럴자이아파트,서울 중구 충무로4가 306,서울 중구 퇴계로 235,37.5625139447558,126.99782686628636,3,남산센트럴자이 중구 충무로4가
중구,신당동,신당동파라다이스,신당동파라다이스,신당동파라다이스아파트,서울 중구 신당동 846,서울 중구 다산로42나길 46,37.56239737250963,127.01728091339308,3,신당동파라다이스 중구 신당동
중구,흥인동,동대문와이즈캐슬,동대문와이즈캐슬,동대문와이즈캐슬,서울 중구 흥인동 119,서울 중구 퇴계로75길 7,37.56584032663228,127.0155001125993,3,동대문와이즈캐슬 중구 흥인동
중구,신당동,삼성,삼성,신당동삼성아파트,서울 중구 신당동 843,서울 중구 청구로1길 23,37.55813917046209,127.01788995629173,3,삼성 중구 신당동
중구,만리동1가,LIG서울역리가,LIG서울역리가,LIG서울역리가아파트,서울 중구 만리동1가 231,서울 중구 만리재로33길 21,37.555892417585085,126.96695318312356,3,LIG서울역리가 중구 만리동1가
중구,신당동,약수(372-13),약수,SK약수주유소,서울 중구 신당동 336-5,서울 중구 다산로 173,37.558993985065825,127.01272807915872,3,약수 중구 신당동
중구,회현동1가,삼풍,삼풍,삼풍아파트,서울 중구 회현동1가 146-1,서울 중구 소공로3길 29-8,37.5562273156464,126.98252132434324,3,삼풍 중구 회현동1가
중구,신당동,태원팰리스5차(432-1132),태원팰리스5차,태원팰리스5차아파트,서울 중구 신당동 432-1132,서울 중구 동호로15길 91-8,37.553139759689735,127.00735943660118,3,태원팰리스5차 중구 신당동
중구,충무로5가,충무로헤센스마트,충무로헤센스마트,충무로헤센스마트,서울 중구 충무로5가 90,서울 중구 서애로1길 11,37.561401224326005,126.99849693820232,3,충무로헤센스마트 중구 충무로5가
중구,순화동,바비엥3,바비엥3,바비엥3아파트,서울 중구 순화동 215,서울 중구 통일로 86,37.563151574063546,126.96965283488883,3,바비엥3 중구 순화동
중구,정동,정동,정동,국립정동극장,서울 중구 정동 8-11,서울 중구 정동길 43,37.5658589281598,126.972775755916,3,정동 중구 정동
중구,장충동2가,장충,장충,스카이라이프 장충동2가점,서울 중구 장충동2가 83-6,서울 중구 장충단로7길 9-1,37.5623192079416,127.0057814261,3,장충 중구 장충동2가
중구,신당동,동평화패션타운,동평화패션타운,신세계물산 새피앙,서울 중구 신당동 217-92,서울 중구 청계천로 318,37.569504051622,127.01323018765,3,동평화패션타운 중구 신당동
중구,신당동,한진해모로,한진해모로,한진해모로아파트,서울 성동구 하왕십리동 1050,서울 성동구 왕십리로31길 20,37.56313810282958,127.02641737685506,1,한진해모로 중구 신당동
중구,묵정동,충무,충무,충무아파트,서울 중구 묵정동 11-2,서울 중구 퇴계로50길 42,37.56078044510535,127.00068814306536,3,충무 중구 묵정동
중구,순화동,순화동더샵,순화동더샵,순화더샵오피스텔,서울 중구 순화동 151,서울 중구 칠패로 27,37.56017888093015,126.972067049122,3,순화동더샵 중구 순화동
중구,신당동,명경,명경,명경아트빌,서울 중구 신당동 432-1979,서울 중구 동호로11마길 46,37.55063509067905,127.00539802212177,3,명경 중구 신당동
중구,신당동,노블레스2,노블레스2,노블레스II아파트,서울 중구 신당동 432-1653,서울 중구 동호로17길 229,37.54964219662042,127.00525988972798,3,노블레스2 중구 신당동
중구,산림동,대림상가,대림상가,대림상가아파트,서울 중구 산림동 207-2,서울 중구 을지로 157,37.5675234147816,126.995422530606,3,대림상가 중구 산림동
중구,만리동1가,서울역디오빌,서울역디오빌,서울역디오빌오피스텔,서울 중구 만리동1가 62-7,서울 중구 만리재로 193,37.55501582241664,126.96722405297606,3,서울역디오빌 중구 만리동1가
중구,묵정동,묵정,묵정,묵정,서울 중구 묵정동 28-14,서울 중구 퇴계로48길 17,37.5618075822526,127.000520641703,3,묵정 중구 묵정동
중구,만리동2가,서울역센트럴자이,서울역센트럴자이,서울역센트럴자이아파트,서울 중구 만리동2가,,37.553819454427,126.964645412301,3,서울역센트럴자이 중구 만리동2가
중구,중림동,성요셉,성요셉,성요셉아파트,서울 중구 중림동 149,서울 중구 서소문로6길 34,37.559554148223,126.967232251279,3,성요셉 중구 중림동
중구,신당동,신신(1차),신신,신신2차아파트,서울 중구 신당동 432-1957,서울 중구 동호로11자길 22,37.55099459776517,127.00520340145324,3,신신 중구 신당동
중구,장충동1가,장충레지던스,장충레지던스,장충레지던스아파트,서울 중구 장충동1가 106-1,서울 중구 동호로20나길 23,37.55949360046965,127.0072570681682,3,장충레지던스 중구 장충동1가
중구,을지로5가,삼성파크빌,삼성파크빌,삼성파크빌아파트,서울 중구 을지로5가 39-1,서울 중구 을지로 221,37.5672711922817,127.002766394035,3,삼성파크빌 중구 을지로5가
중구,신당동,프라임2,프라임2,남산프라임아파트 2동,서울 중구 신당동 432-1632,서울 중구 동호로17길 256-4,37.54882403632673,127.00634959523912,3,프라임2 중구 신당동
중구,신당동,진달래,진달래,진달래아파트,서울 중구 신당동 333-42,서울 중구 청구로3길 72,37.55656294858217,127.01401559767366,3,진달래 중구 신당동
중구,황학동,신당블루카운티,신당블루카운티,신당블루카운티아파트,서울 중구 황학동 846,서울 중구 난계로11길 22,37.56633023042799,127.02256552266532,3,신당블루카운티 중구 황학동
중구,신당동,그린빌,그린빌,약수그린빌,서울 중구 신당동 372-435,서울 중구 동호로7길 47-5,37.55174292325577,127.01106780664372,3,그린빌 중구 신당동
중구,만리동1가,SY파크힐,SY파크힐,SY파크힐아파트,서울 중구 만리동1가 56-11,서울 중구 만리재로37길 49,37.5569552341806,126.96568967369254,3,SY파크힐 중구 만리동1가
중구,신당동,신당KCC스위첸,신당KCC스위첸,신당KCC스위첸아파트,서울 중구 신당동 856,서울 중구 난계로 130,37.56321050881835,127.02491656801656,3,신당KCC스위첸 중구 신당동
중구,신당동,프라임1,프라임1,남산프라임아파트 1동,서울 중구 신당동 432-1632,서울 중구 동호로17길 256-4,37.54888442444027,127.00594221199452,3,프라임1 중구 신당동
중구,신당동,벨레어카운티,벨레어카운티,벨레어카운티,서울 중구 신당동 407-17,서울 중구 동호로20길 16,37.5588015341127,127.00874190207,3,벨레어카운티 중구 신당동
중구,신당동,동산,동산,동산초등학교,서울 중구 신당동 333-579,서울 중구 매봉18길 109,37.55620580056,127.016727191921,3,동산 중구 신당동
중구,황학동,(1546-0),,서울중앙시장 쌈밥골목,서울 중구 황학동 409,서울 중구 퇴계로85길 22,37.5667938401715,127.019790230942,3, 중구 황학동
중구,신당동,유정,유정,유정식당,서울 중구 신당동 217-112,서울 중구 마장로1길 28-5,37.5693428417992,127.01260532616,3,유정 중구 신당동
중구,산림동,청계상가,청계상가,청계상가,서울 중구 산림동 207-1,서울 중구 청계천로 160,37.5678117334289,126.995422512963,3,청계상가 중구 산림동
중구,신당동,삼성홈타운,삼성홈타운,삼성홈타운아파트,서울 중구 신당동 849,서울 중구 다산로42가길 43,37.56273981012215,127.01687352869214,3,삼성홈타운 중구 신당동
중구,오장동,정석그라시아,정석그라시아,정석그라시아,서울 중구 오장동 90-8,서울 중구 마른내로 106,37.5642618972034,126.999615165247,3,정석그라시아 중구 오장동
중구,신당동,푸른마을(B),푸른마을,푸른마을아파트,서울 중구 신당동 432-921,서울 중구 동호로11마길 34,37.55087112765005,127.00591181477772,3,푸른마을 중구 신당동
중구,예장동,예장동삼익,예장동삼익,예장삼익아파트,서울 중구 예장동 9,서울 중구 퇴계로30길 24,37.559817889201625,126.99167900867153,3,예장동삼익 중구 예장동
중구,흥인동,동대문솔하임,동대문솔하임,동대문솔하임,서울 중구 흥인동 8,서울 중구 마장로 58,37.56771878852585,127.0163494412467,3,동대문솔하임 중구 흥인동
중구,장충동1가,장충동라임카운티,장충동라임카운티,장충라임카운티아파트,서울 중구 장충동1가 105-1,서울 중구 동호로20가길 38,37.559936919767274,127.00677270012736,3,장충동라임카운티 중구 장충동1가
중구,신당동,다오아트빌,다오아트빌,다오아트빌,서울 중구 신당동 432-498,서울 중구 동호로11마길 24,37.55105852398191,127.00613363635486,3,다오아트빌 중구 신당동
중구,만리동2가,서울역한라비발디센트럴,서울역한라비발디센트럴,서울역한라비발디센트럴아파트,서울 중구 만리동2가 288,서울 중구 만리재로 177,37.555319943980145,126.96575945907352,3,서울역한라비발디센트럴 중구 만리동2가
중구,신당동,란스미어,란스미어,란스미어아파트,서울 중구 신당동 404-2,서울 중구 청구로17길 24-5,37.56016359151764,127.01163948178969,3,란스미어 중구 신당동
중구,신당동,타워,타워,서울시니어스타워,서울 중구 신당동 366-144,서울 중구 다산로 72,37.55089622868272,127.0080574531617,3,타워 중구 신당동
중구,신당동,삼성V아파트A동,삼성V아파트A동,삼성V아파트 A동,서울 중구 신당동 290-42,서울 중구 청구로4길 40,37.56154881151928,127.01601986338784,3,삼성V아파트A동 중구 신당동
중구,남산동2가,남산퍼시픽,남산퍼시픽,남산퍼시픽아파트,서울 중구 남산동2가 42,서울 중구 퇴계로20나길 12,37.55862074889199,126.9853456920868,3,남산퍼시픽 중구 남산동2가
중구,신당동,푸른마을(432-921),푸른마을,푸른마을아파트,서울 중구 신당동 432-921,서울 중구 동호로11마길 34,37.55087112765005,127.00591181477772,3,푸른마을 중구 신당동
중구,신당동,글로리안(B),글로리안,글로리안아파트,서울 중구 신당동 432-986,서울 중구 동호로11바길 17,37.5507251374094,127.00645613275653,3,글로리안 중구 신당동
중구,황학동,그랜드힐오피스텔,그랜드힐오피스텔,그랜드힐,서울 중구 황학동 19,서울 중구 마장로9길 49-15,37.570152056316225,127.01852446065944,3,그랜드힐오피스텔 중구 황학동
중구,신당동,우석,우석,우석캐스빌,서울 중구 신당동 432-2062,서울 중구 동호로11바길 45,37.55019360249002,127.00537535719938,3,우석 중구 신당동
중구,흥인동,우일타운,우일타운,우일타운 주차장,서울 중구 흥인동 3-4,서울 중구 다산로 274,37.56743335368474,127.01654426220664,3,우일타운 중구 흥인동
중구,오장동,오렌지카운티을지로,오렌지카운티을지로,오렌지카운티을지로,서울 중구 오장동 145-1,서울 중구 동호로33길 15,37.5652394703753,127.001404665204,3,오렌지카운티을지로 중구 오장동
중구,신당동,대성드림,대성드림,대성드림아파트,서울 중구 신당동 290-52,서울 중구 청구로4길 37,37.5613884901875,127.015601054388,3,대성드림 중구 신당동
중구,신당동,동산빌라(2차),동산빌라,동산빌라,서울 중구 신당동 432-550,서울 중구 동호로11라길 25,37.551932529232374,127.00537548208628,3,동산빌라 중구 신당동
