구,법정동,아파트명,행정동,구_spatial,행정동_spatial,adm_nm
성북구,동선동1가,코아루센타시아,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동선동3가,태극에버빌,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동선동4가,한양수자인,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동선동5가,트라움하임,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동소문동5가,돈암동일하이빌,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,동소문동5가,성신여대역솔하임,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,동소문동6가,시티플레이스,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동소문동6가,청기와,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동소문동6가,한신플러스B,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동소문동7가,브라운스톤동선,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동소문동7가,샤인힐,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,동소문동7가,한신플러스C,동선동,성북구,동선동,서울특별시 성북구 동선동
성북구,보문동1가,보문리슈빌하우트,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동2가,광남캐스빌,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동3가,이편한세상보문,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동3가,코지아뜨리에,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동3가,현대I-PARK,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동4가,보문하우스토리,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동6가,동문골드빌A동,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동6가,보문파크뷰자이,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동6가,아남,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,보문동7가,DH팰리스타워,보문동,성북구,보문동,서울특별시 성북구 보문동
성북구,삼선동2가,삼선푸르지오,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동2가,삼선현대힐스테이트,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동3가,동림푸른,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동3가,삼선에스케이뷰,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동3가,성종그린,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동3가,유니아테라스,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동3가,제일,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동3가,주승보타운,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동4가,공신,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동4가,코오롱,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,삼선동5가,청기와,삼선동,성북구,삼선동,서울특별시 성북구 삼선동
성북구,상월곡동,동아에코빌,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
성북구,상월곡동,우남푸르미아,월곡2동,노원구,월계3동,서울특별시 노원구 월계3동
성북구,상월곡동,한솔,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
성북구,석관동,두산,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,석관동,래미안아트리치,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,석관동,삼성,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,석관동,석관래미안,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,석관동,신동아파밀리에,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,석관동,중앙하이츠,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,석관동,코오롱,석관동,성북구,석관동,서울특별시 성북구 석관동
성북구,성북동,성북,성북동,성북구,성북동,서울특별시 성북구 성북동
성북구,성북동,성북좋은,성북동,성북구,성북동,서울특별시 성북구 성북동
성북구,성북동,주암,성북동,성북구,성북동,서울특별시 성북구 성북동
성북구,성북동1가,스타팰리스,성북동,성북구,성북동,서울특별시 성북구 성북동
성북구,성북동1가,휴아름스튜디오,성북동,성북구,성북동,서울특별시 성북구 성북동
성북구,안암동1가,안암동삼성래미안,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동3가,대광,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동3가,동관아트빌,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동3가,동아쉐르빌,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동3가,삼익,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동3가,해링턴플레이스안암,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동4가,안암,안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,안암동5가,(160-16),안암동,성북구,안암동,서울특별시 성북구 안암동
성북구,장위동,경헌그린아파트,장위1동,성북구,장위1동,서울특별시 성북구 장위1동
성북구,장위동,그린빌아파트,장위1동,성북구,장위1동,서울특별시 성북구 장위1동
성북구,장위동,꿈의숲대명루첸아파트,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,꿈의숲아이파크,장위1동,성북구,장위1동,서울특별시 성북구 장위1동
성북구,장위동,꿈의숲코오롱하늘채,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,라인캐슬,장위1동,성북구,장위2동,서울특별시 성북구 장위2동
성북구,장위동,래미안장위퍼스트하이,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,래미안포레카운티,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,삼익아파트,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,석계역한일노벨리아시티,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,세영아파트,장위1동,성북구,장위2동,서울특별시 성북구 장위2동
성북구,장위동,신장위아파트,장위1동,성북구,장위1동,서울특별시 성북구 장위1동
성북구,장위동,우방아파트,장위1동,성북구,장위2동,서울특별시 성북구 장위2동
성북구,장위동,장위동동원베네스트,장위1동,성북구,장위2동,서울특별시 성북구 장위2동
성북구,장위동,장위자이레디언트(3단지),장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,장위지웰에스테이트,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,참누리아파트,장위1동,성북구,장위3동,서울특별시 성북구 장위3동
성북구,장위동,코코아파트,장위1동,성북구,장위2동,서울특별시 성북구 장위2동
성북구,정릉동,갤럭시더정릉,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,길음뉴타운경남아너스빌,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,길음뉴타운데시앙,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,대동아파트,정릉1동,성북구,정릉3동,서울특별시 성북구 정릉3동
성북구,정릉동,대우,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,대원아파트,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,대창쉐르빌,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,동우,정릉1동,성북구,정릉3동,서울특별시 성북구 정릉3동
성북구,정릉동,동일스카이,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,라온유,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,미양산타빌,정릉1동,성북구,정릉3동,서울특별시 성북구 정릉3동
성북구,정릉동,"산장아파트가동,나동",정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,쌍용2,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,우방,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,우정에쉐르,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,이니지오2,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,장원,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,정릉2차e-편한세상,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,정릉2차대주피오레,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,정릉e-편한세상,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,정릉꿈에그린,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,정릉동푸른,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,정릉성원상떼빌,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,정릉스카이쌍용아파트,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,정릉우성아파트 101~105동,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,정릉중앙하이츠아파트,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,정릉푸르지오,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,정릉푸른마을동아,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,정릉풍림아이원,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,정릉한일유앤아이,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,정릉힐스테이트,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,정릉힐스테이트1차,정릉1동,성북구,정릉1동,서울특별시 성북구 정릉1동
성북구,정릉동,정릉힐스테이트3차,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,중앙하이츠빌1단지,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,중앙하이츠빌2단지,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,청구,정릉1동,성북구,정릉2동,서울특별시 성북구 정릉2동
성북구,정릉동,청옥,정릉1동,성북구,정릉3동,서울특별시 성북구 정릉3동
성북구,정릉동,풍산쉐르빌(815-1),정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,정릉동,피오레,정릉1동,성북구,정릉4동,서울특별시 성북구 정릉4동
성북구,종암동,고려,종암동,성북구,안암동,서울특별시 성북구 안암동
성북구,종암동,극동,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,동진,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,래미안라센트,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,래미안세레니티,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,래미안크리시엘,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,선경(127),종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,센트럴힐,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,아이파크종암동1차,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,아이파크종암동2차,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,우림카이저팰리스,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,종암2차SKVIEW,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,종암라온프라이빗,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,종암선경,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,종암에스케이,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,중앙드림빌,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,종암동,해가온팰리스아파트,종암동,성북구,종암동,서울특별시 성북구 종암동
성북구,하월곡동,광남캐스빌,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,길음서희스타힐스,월곡2동,성북구,길음2동,서울특별시 성북구 길음2동
성북구,하월곡동,꿈의숲푸르지오,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,동신,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,동신주택,월곡2동,성북구,동선동,서울특별시 성북구 동선동
성북구,하월곡동,동일하이빌뉴시티,월곡2동,성북구,길음2동,서울특별시 성북구 길음2동
성북구,하월곡동,래미안월곡,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,베로니스,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,삼전솔하임3차,월곡2동,성북구,길음2동,서울특별시 성북구 길음2동
성북구,하월곡동,샹그레빌아파트,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
성북구,하월곡동,성북힐스테이트(101동),월곡2동,성북구,길음2동,서울특별시 성북구 길음2동
성북구,하월곡동,성북힐스테이트(102동),월곡2동,성북구,길음2동,서울특별시 성북구 길음2동
성북구,하월곡동,수산동양빌,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
성북구,하월곡동,아남,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,월곡갑을명가,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
성북구,하월곡동,월곡두산위브,월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,월곡래미안루나밸리,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
성북구,하월곡동,창방트윈(A동),월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,창방트윈(B동),월곡2동,성북구,월곡1동,서울특별시 성북구 월곡1동
성북구,하월곡동,코업스타클래스,월곡2동,성북구,월곡2동,서울특별시 성북구 월곡2동
송파구,가락동,e지브로,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,sk파크타워,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,가락(1차)쌍용아파트,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,가락3차쌍용스윗닷홈(103동),가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,"가락3차쌍용스윗닷홈101동,102동",가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,가락그랑밸리,가락본동,송파구,장지동,서울특별시 송파구 장지동
송파구,가락동,가락금호아파트,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,가락미륭아파트,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,가락스타클래스,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,가락쌍용(2차),가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,가락우성2,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,가락한일유앤아이,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,가락현대투웰브(101동),가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,가락현대투웰브(102동),가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,강남팰리스,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,골드팰리스아파트,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,그랜드,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,그린아파트,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,극동,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,금성프라자1,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,금홍해오름,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,대련,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,대림,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,동구햇살,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,동궁리치웰(101동),가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,동궁리치웰(102동),가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,동궁리치웰1,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,동부센트레빌,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,동부썬빌,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,동성아파트(101동),가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,동성아파트(102동),가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,동성아파트(103동),가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,동일씨티빌,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,두산위브,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,래미안파크팰리스,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,로즈힐파크(A동),가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,로즈힐파크(B동),가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,롯데캐슬,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,삼성프라자,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,삼환,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,성원상떼빌,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,성해,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,송파Nsuite,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,송파동부쎈트레빌,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,시안헤븐스테이,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,신한빌라트-신한미지엔,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,신한에스빌-미지엔,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,쌍용노블래스,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,쌍용스윗닷홈(104동),가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,쌍용스윗닷홈(105동),가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,아키죤II,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,아키죤아파트1동,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,에스디펠리체,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,예일,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,우민-늘푸른아파트,가락본동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,가락동,우성,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,우정에쉐르,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,이연파레스,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,정산파크뷰,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,주성드림아파트,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,주성드림펠리스,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,주성파크빌,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,진넥스베르디엠,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,청공빌딩주상복합-현대빌리지,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,청솔,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,카나피아,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,카나피아Ⅱ,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,테라펠리체송파,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,풍림1,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,프라임,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,프라임레지던스,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,프라자,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,한신1,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,한화오벨리스크,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,헬리오시티,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,현대(5차),가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,현대(60동),가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,현대(6차),가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,현대7,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,가락동,현대빌라트1,가락본동,송파구,가락1동,서울특별시 송파구 가락1동
송파구,가락동,현대파크빌,가락본동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,가락동,현진타워,가락본동,송파구,가락2동,서울특별시 송파구 가락2동
송파구,거여동,e편한세상송파파크센트럴,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,거여1단지,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,거여2단지효성,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,거여2단지효성아파트,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,거여4단지,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,거여5단지,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,금호어울림,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,대영무지개1,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,로얄,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,보화2차,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,블레스,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,삼호아파트,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,성동레인보우,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,송파레이크파크호반써밋Ⅰ,거여1동,송파구,위례동,서울특별시 송파구 위례동
송파구,거여동,송파레이크파크호반써밋Ⅱ,거여1동,송파구,위례동,서울특별시 송파구 위례동
송파구,거여동,송파시그니처롯데캐슬,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,송파위례리슈빌,거여1동,송파구,위례동,서울특별시 송파구 위례동
송파구,거여동,쌍용스윗닷홈2차,거여1동,송파구,오금동,서울특별시 송파구 오금동
송파구,거여동,쌍용스윗닷홈거여역1차,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,우방1,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,청솔,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,팰리스힐,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,포레나송파,거여1동,송파구,위례동,서울특별시 송파구 위례동
송파구,거여동,현대1차,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,거여동,현대2차,거여1동,송파구,거여2동,서울특별시 송파구 거여2동
송파구,거여동,현대3차,거여1동,송파구,거여1동,서울특별시 송파구 거여1동
송파구,마천동,금호어울림,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,기영,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,뉴타운,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,다우림,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,대성골드클래스,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,대성스카이뷰아파트,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,동구햇살,마천1동,송파구,마천1동,서울특별시 송파구 마천1동
송파구,마천동,마천금호어울림1차아파트,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,마천대성,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,마천동금호타운1,마천1동,송파구,마천1동,서울특별시 송파구 마천1동
송파구,마천동,보보스빌,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,산성,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,삼익1,마천1동,송파구,송파2동,서울특별시 송파구 송파2동
송파구,마천동,성영,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,솔렌시아,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,송파건원여미지아파트,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,송파자연채,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,송파파크데일1단지,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,송파파크데일2단지,마천1동,송파구,마천1동,서울특별시 송파구 마천1동
송파구,마천동,신동아,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,씨티,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,아남,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,우방아파트,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,천마그랑밸리,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,한보1,마천1동,송파구,마천1동,서울특별시 송파구 마천1동
송파구,마천동,한주리버뷰,마천1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,마천동,현대그린빌,마천1동,송파구,마천1동,서울특별시 송파구 마천1동
송파구,문정동,건영1,문정1동,송파구,문정2동,서울특별시 송파구 문정2동
송파구,문정동,광남캐스빌(C동),문정1동,송파구,마천2동,서울특별시 송파구 마천2동
송파구,문정동,그랜빌캐슬,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,뉴파크팰리스,문정1동,송파구,가락본동,서울특별시 송파구 가락본동
송파구,문정동,대림미소나눔,문정1동,송파구,장지동,서울특별시 송파구 장지동
송파구,문정동,동궁리치웰(69-3),문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,동궁리치웰문정(101),문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,동궁리치웰문정(102),문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,동부브리앙뜨1,문정1동,송파구,문정2동,서울특별시 송파구 문정2동
송파구,문정동,동부화이트빌,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,동부화이트빌(2동),문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,메트로IV,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,문정가락현대1차,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,문정그린,문정1동,송파구,장지동,서울특별시 송파구 장지동
송파구,문정동,문정대우푸르지오1차,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,문정대우푸르지오2차,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,문정대우푸르지오3차,문정1동,송파구,장지동,서울특별시 송파구 장지동
송파구,문정동,문정동아,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,문정래미안,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
송파구,문정동,문정시영,문정1동,송파구,장지동,서울특별시 송파구 장지동
송파구,문정동,미소로,문정1동,송파구,문정1동,서울특별시 송파구 문정1동
